rating,production_year,director,age_rating,duration,budget,target,target_log,main_genre,month,director_film_count,actors_fame
8.0,2012,Other,0+,97,145000000.0,306941670.0,19.542168287499184,мультфильм,октябрь,1,81
8.4,1992,Мартин Брест,18+,156,31000000.0,134095253.0,18.714060948669346,драма,декабрь,6,49
6.9,2012,Other,12+,132,250000000.0,284139100.0,19.464974464950526,фантастика,февраль,2,19
7.7,2013,Other,12+,114,90000000.0,188133322.0,19.052661429033858,комедия,октябрь,5,56
7.0,2015,Джеймс Ван,18+,137,190000000.0,1515047671.0,21.1387127414193,боевик,март,10,62
6.9,2017,Джейк Кэздан,18+,119,90000000.0,962077546.0,20.68460561452885,фэнтези,декабрь,8,71
6.8,2021,Other,12+,127,200000000.0,220889446.0,19.21317288997419,приключения,июль,5,59
8.0,2006,Мэл Гибсон,18+,139,40000000.0,120654337.0,18.608440296343236,боевик,декабрь,5,3
6.9,2016,Other,6+,86,75000000.0,875697467.0,20.59053123194516,мультфильм,июнь,1,23
8.0,2002,Джордж Лукас,12+,142,115000000.0,640912840.0,20.2784040306005,фантастика,май,6,62
7.1,2022,Other,18+,119,39390215.67272727,3138750.0,14.959335189453931,боевик,апрель,1,24
8.2,2017,Other,12+,113,20000000.0,305937718.0,19.53889210325269,драма,ноябрь,3,44
6.7,2023,Other,18+,108,39390215.67272727,10197391.0,16.137642461222388,боевик,октябрь,3,19
6.3,2019,Дэвид Литч,12+,137,200000000.0,760732926.0,20.449792902848348,боевик,июль,5,59
7.0,2013,Гильермо дель Торо,12+,131,190000000.0,411002906.0,19.834110842995123,фантастика,июль,8,24
6.1,2016,Other,18+,127,140000000.0,150680864.0,18.830674674777516,фэнтези,февраль,4,38
7.4,2015,Адам Маккей,18+,130,28000000.0,133440870.0,18.70916901633763,драма,ноябрь,8,75
6.4,2021,М. Найт Шьямалан,18+,108,18000000.0,90146510.0,18.316946793608537,триллер,июль,14,17
7.0,2021,Other,18+,102,20675084.252396166,1550834.0,14.254303408706752,мелодрама,декабрь,2,14
7.8,2005,Энди Теннант,12+,117,70000000.0,368015934.0,19.723636794108877,мелодрама,февраль,10,51
7.8,2019,Other,6+,104,129000000.0,521799505.0,20.072793982027125,мультфильм,январь,2,27
8.1,1991,Квентин Тарантино,18+,100,1200000.0,2832029.0,14.856503973856313,криминал,январь,9,62
6.9,2015,Other,18+,125,150000000.0,1670400637.0,21.236329336998306,фантастика,май,4,34
7.4,2009,Other,12+,107,150000000.0,373062864.0,19.737257499600492,фантастика,апрель,3,46
7.9,1995,Джо Джонстон,6+,104,65000000.0,262797249.0,19.38689337648341,фэнтези,декабрь,8,69
7.1,2013,Other,18+,115,50000000.0,137328301.0,18.737884974770427,боевик,июль,4,89
8.2,1983,Other,12+,131,32500000.0,374593074.0,19.741350858748344,фантастика,май,3,61
7.8,1995,Роберт Родригес,18+,108,19000000.0,25843817.0,17.0675819426879,криминал,январь,14,62
8.3,2021,Other,6+,110,85000000.0,408402685.0,19.82776421867,мультфильм,ноябрь,1,29
4.4,2015,Other,18+,120,40000000.0,569651467.0,20.1605352703706,мелодрама,февраль,2,19
7.1,2023,Other,18+,90,22235437.828422878,18167819.0,16.71516240014635,комедия,май,1,81
7.6,2011,Джастин Лин,18+,130,125000000.0,626137675.0,20.255080832998747,боевик,апрель,9,47
6.3,2014,Фрэнсис Лоуренс,18+,123,125000000.0,755356711.0,20.44270066053756,фантастика,ноябрь,8,49
7.1,2015,Джей Джей Абрамс,12+,138,245000000.0,2068223624.0,21.449955923142902,фантастика,декабрь,6,61
6.0,2019,Other,18+,105,14000000.0,69497587.0,18.05680259050783,мелодрама,апрель,1,12
7.6,2007,Зак Снайдер,18+,117,65000000.0,456068181.0,19.93815287603854,боевик,декабрь,8,38
7.9,2005,Other,18+,124,40000000.0,158733820.0,18.882739269282908,боевик,март,1,123
7.1,2009,Майкл Бэй,18+,149,200000000.0,836303693.0,20.544502374221473,фантастика,июнь,14,49
7.6,1995,Ник Касл,18+,95,22235437.828422878,30112050.0,17.220435981833454,комедия,март,7,12
6.6,2019,Джейк Кэздан,12+,123,125000000.0,801693929.0,20.502237458326405,фэнтези,декабрь,8,71
7.8,2004,Other,18+,102,29000000.0,21126225.0,16.866025717691944,триллер,январь,1,59
7.1,2017,Other,18+,104,4500000.0,255407969.0,19.35837270311196,ужасы,январь,3,27
7.1,2019,Other,6+,119,185000000.0,491730089.0,20.013440524327272,фэнтези,октябрь,2,43
7.5,2021,Адам Маккей,18+,138,75000000.0,791863.0,13.582143676035852,драма,декабрь,8,85
7.9,1995,Other,0+,81,30000000.0,373554033.0,19.7385732187406,мультфильм,ноябрь,1,66
6.8,2018,Other,18+,110,32000000.0,94539426.0,18.36452751180681,мелодрама,апрель,1,26
7.2,2021,Ридли Скотт,18+,158,75000000.0,153269161.0,18.847706155959976,биография,ноябрь,20,26
7.7,2011,Other,12+,131,160000000.0,352616690.0,19.680892160897443,фантастика,май,1,60
7.0,2018,Пейтон Рид,12+,118,162000000.0,622674139.0,20.249533888548278,фантастика,июнь,6,70
7.7,2003,"Лана Вачовски, Лилли Вачовски",18+,138,150000000.0,742128461.0,20.42503291417907,фантастика,май,6,65
7.6,2009,Марк Уэбб,12+,95,7500000.0,60722734.0,17.921828716388454,мелодрама,январь,5,37
6.9,2009,Other,18+,121,50000000.0,183593586.0,19.028235100899913,фантастика,март,4,105
6.9,2010,Джон Тёртлтауб,12+,111,150000000.0,215283742.0,19.18746744624598,фэнтези,июль,11,103
7.8,2013,Дени Вильнёв,18+,153,46000000.0,122126687.0,18.620569481947268,триллер,август,6,58
7.5,2013,Other,12+,90,100000000.0,723192705.0,20.399186279878535,фантастика,август,4,97
7.6,2002,Пол У. С. Андерсон,18+,100,33000000.0,102984862.0,18.450092564518847,ужасы,март,7,29
8.0,2016,Джон Мэдден,18+,132,13000000.0,9101546.0,16.02395484716728,драма,ноябрь,6,33
6.5,2022,Роджер Камбл,18+,96,20675084.252396166,6850036.0,15.73976446569905,мелодрама,апрель,6,11
7.8,1980,Other,18+,144,19000000.0,44079333.0,17.601501591115504,триллер,май,2,36
7.6,2004,Брэд Бёрд,6+,115,92000000.0,631442092.0,20.26351679642114,мультфильм,октябрь,5,78
6.6,2019,М. Найт Шьямалан,18+,129,20000000.0,246999039.0,19.324895003896422,ужасы,январь,14,147
7.0,2006,Шон Леви,12+,108,110000000.0,574480841.0,20.168977305697865,фэнтези,декабрь,10,45
7.5,2012,Other,18+,116,26000000.0,55404159.0,17.8301652211019,драма,май,3,42
6.7,2016,Other,18+,111,38000000.0,118102725.0,18.587065354567784,комедия,декабрь,4,57
6.7,2014,Марк Уэбб,12+,142,200000000.0,708982323.0,20.379341151886575,фантастика,апрель,5,49
7.3,2007,Дэвид Финчер,18+,158,65000000.0,84785914.0,18.255639978474022,триллер,февраль,11,64
7.1,2014,Other,18+,104,50100000.0,159162963.0,18.88543915983627,драма,февраль,3,43
7.8,2017,Other,18+,140,30000000.0,59284015.0,17.897850266078276,биография,сентябрь,2,74
7.7,2000,Брайан Сингер,12+,105,75000000.0,296339528.0,19.507016408978526,фантастика,июль,6,43
7.7,2013,Other,18+,126,23000000.0,48269269.0,17.692305663540235,мелодрама,октябрь,3,68
7.9,2005,Other,12+,77,40000000.0,117195061.0,18.579350292580976,мультфильм,сентябрь,1,55
7.6,2009,Роберт Лукетич,18+,96,38000000.0,205298907.0,19.13997755805877,мелодрама,июль,7,43
7.7,2011,Other,18+,133,50000000.0,110206216.0,18.517863859625876,драма,сентябрь,4,71
7.1,2015,Пол Фиг,18+,119,65000000.0,235666219.0,19.27792703561526,боевик,март,6,57
6.5,2019,Other,18+,169,79000000.0,473093228.0,19.97480302640043,ужасы,август,3,42
7.2,2012,Кристофер Маккуорри,18+,130,60000000.0,218340595.0,19.201566763920315,боевик,декабрь,5,55
7.6,2013,Other,6+,104,200000000.0,743559607.0,20.426959491464697,мультфильм,июнь,2,71
8.1,2007,Роб Райнер,12+,97,45000000.0,175372502.0,18.98242285252209,драма,декабрь,19,79
8.2,1983,Брайан Де Пальма,18+,170,25000000.0,65144798.0,17.99212301183917,драма,декабрь,17,76
6.8,2016,Зак Снайдер,18+,153,250000000.0,874360194.0,20.589002970002625,фантастика,март,8,47
7.0,2018,Джо Берлингер,18+,110,20635465.661466457,9816572.0,16.099582535883766,триллер,январь,5,30
7.0,2016,Брайан Сингер,12+,143,178000000.0,543934105.0,20.114338666968617,фантастика,май,6,40
7.2,2012,Дэвид О. Расселл,18+,120,21000000.0,236412453.0,19.28108851977377,драма,сентябрь,9,110
6.9,2013,Зак Снайдер,12+,143,225000000.0,668045518.0,20.31986686989801,фантастика,июнь,8,52
8.0,1990,Тим Бёртон,12+,105,20000000.0,86024005.0,18.27013694317581,фэнтези,декабрь,17,73
7.2,2015,Other,18+,120,49000000.0,102811889.0,18.448411556049162,фантастика,март,4,16
7.8,2008,Other,6+,100,60000000.0,124596398.0,18.640590255392546,мультфильм,февраль,3,29
6.8,2011,Майкл Бэй,18+,154,195000000.0,1123794079.0,20.8399763678974,фантастика,июнь,14,38
7.0,2012,Other,18+,109,42000000.0,201585328.0,19.12172331373528,боевик,март,4,56
7.3,2011,Деннис Дуган,12+,117,80000000.0,214945591.0,19.185895488949278,мелодрама,февраль,15,92
6.7,2020,Other,18+,118,20635465.661466457,1351662.0,14.116845504329838,триллер,сентябрь,2,21
6.3,2011,Джейк Кэздан,18+,89,20000000.0,216197492.0,19.19170286273207,мелодрама,июнь,8,55
7.4,2018,Брэд Бёрд,6+,118,200000000.0,1242805359.0,20.940637047511206,мультфильм,июнь,5,25
6.9,2010,Уилл Глак,18+,92,8000000.0,74952305.0,18.13236253587588,комедия,сентябрь,6,25
7.9,2014,Дэвид Добкин,18+,142,50000000.0,84419388.0,18.2513076488254,драма,сентябрь,5,95
7.2,1995,Other,18+,89,3800000.0,20109115.0,16.816683752824215,комедия,январь,1,20
5.9,2018,Джон Тёртлтауб,18+,113,130000000.0,529243742.0,20.0869596436297,ужасы,август,11,32
8.1,2023,Кристофер Нолан,undefined,180,100000000.0,975498223.0,20.69845889639585,биография,июль,8,72
6.7,2020,Other,6+,99,85000000.0,319715683.0,19.5829426681913,боевик,январь,2,25
7.2,2015,Other,6+,89,80000000.0,474800000.0,19.978404220699787,мультфильм,сентябрь,3,52
6.4,2018,Other,18+,127,10000000.0,80003155.0,18.19757662936052,ужасы,январь,3,39
7.0,2013,Джастин Лин,12+,130,160000000.0,788679850.0,20.485871029671117,боевик,май,9,67
6.2,2018,Other,12+,128,100000000.0,83672673.0,18.242422994695875,фантастика,декабрь,1,7
8.0,1999,Other,18+,122,15000000.0,356296601.0,19.691274090816837,драма,сентябрь,4,52
7.1,2005,Стивен Спилберг,18+,116,132000000.0,591745532.0,20.198587255844014,фантастика,июнь,33,59
5.7,2021,Джастин Лин,12+,143,200000000.0,726229501.0,20.403376639914484,боевик,май,9,39
6.9,2006,Джастин Лин,12+,104,85000000.0,158964610.0,18.88419215679386,боевик,июнь,9,14
6.4,2013,Роберт Швентке,12+,96,130000000.0,78324220.0,18.176367436246718,фэнтези,июль,7,112
6.9,2010,Сильвестр Сталлоне,18+,103,82000000.0,274470394.0,19.430353958816657,боевик,август,9,73
7.8,2012,Other,6+,101,165000000.0,471222889.0,19.970841765098108,мультфильм,ноябрь,1,25
7.9,2013,Other,18+,123,12000000.0,87100449.0,18.282572596803703,фантастика,июнь,1,29
6.7,2021,Тим Стори,6+,101,50000000.0,136536687.0,18.73210390570808,комедия,февраль,8,27
7.8,2019,Other,12+,135,40000000.0,218843645.0,19.203868083025576,драма,декабрь,3,21
7.2,2010,Тодд Филлипс,18+,95,65000000.0,211780824.0,19.17106244878912,комедия,октябрь,11,72
7.3,2013,Джеймс Ван,18+,112,20000000.0,319494638.0,19.582251049168423,ужасы,июнь,10,47
7.7,2020,Other,6+,100,135000000.0,111166669.0,18.526541155641347,драма,февраль,1,42
7.2,2018,Other,18+,141,32000000.0,31882724.0,17.27757485365636,триллер,сентябрь,2,57
6.7,2018,Other,6+,114,135000000.0,467989645.0,19.96395672756876,фантастика,декабрь,1,20
7.9,2010,Other,0+,103,200000000.0,1066969703.0,20.788088414298695,мультфильм,июнь,1,81
7.1,2011,Уилл Глак,18+,109,35000000.0,149542245.0,18.823089486128985,мелодрама,июль,6,46
7.0,2012,Райан Джонсон,18+,118,30000000.0,176506819.0,18.988870068152238,фантастика,сентябрь,6,123
7.9,2018,Other,18+,123,39390215.67272727,21314816.0,16.874912975725703,боевик,сентябрь,1,20
7.9,1987,Джон Мактирнан,18+,104,15000000.0,98267558.0,18.403204500126517,ужасы,июнь,10,37
7.2,2015,Other,18+,101,10000000.0,4366460.0,15.289463170138978,драма,сентябрь,3,76
8.1,1997,Гас Ван Сент,18+,126,10000000.0,225933435.0,19.23575097845426,драма,декабрь,16,118
8.1,1997,Other,6+,94,53000000.0,139804348.0,18.755754488854016,мультфильм,ноябрь,2,69
6.9,2018,Пол Фиг,18+,117,20000000.0,97644617.0,18.39684508831947,триллер,сентябрь,6,35
8.2,1989,"Рон Клементс, Джон Маскер",6+,83,40000000.0,184155863.0,19.031293038523923,мультфильм,ноябрь,5,7
6.0,2009,Other,18+,130,50000000.0,709827462.0,20.380532487200007,фэнтези,ноябрь,4,41
7.6,2003,"Лана Вачовски, Лилли Вачовски",18+,129,150000000.0,427343298.0,19.873098224757644,фантастика,октябрь,6,51
7.7,2007,Other,18+,104,25000000.0,132033383.0,18.6985653500916,ужасы,июнь,4,44
7.8,1997,Том Шэдьяк,12+,86,45000000.0,302710615.0,19.52828784110091,комедия,март,9,35
7.9,2002,Адам Шенкман,12+,101,11800000.0,47494916.0,17.676133231697634,драма,январь,9,27
7.2,2003,Джон Синглтон,12+,107,76000000.0,236350661.0,19.28082711189942,боевик,июнь,9,41
7.4,2012,Other,6+,93,185000000.0,538983207.0,20.105194972543764,мультфильм,июнь,1,19
7.3,2010,Other,18+,112,60000000.0,47664559.0,17.679698681795266,фэнтези,июль,1,28
8.0,2011,Гэвин О’Коннор,12+,140,25000000.0,23308615.0,16.96433359268729,драма,сентябрь,6,61
7.2,2004,Оливер Стоун,18+,175,155000000.0,167298192.0,18.935288358965003,боевик,ноябрь,19,76
8.0,1994,Other,18+,123,60000000.0,223664608.0,19.22565820205261,драма,ноябрь,4,77
7.4,2009,Other,18+,105,26000000.0,43318349.0,17.584086867644107,триллер,ноябрь,2,66
6.8,2017,Other,18+,141,149000000.0,822963408.0,20.5284222959275,фантастика,май,3,35
